"","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
"1",4.79730452448664,3.38726614740106,1.33925774827354,0.31764972228772,"setosa"
"2",5.7238651548768,3.0598957312095,3.74209957039768,0.990544224457901,"versicolor"
"3",6.05630846651682,2.88967647446751,4.2788305955331,1.60785201403672,"versicolor"
"4",5.47455275959847,2.34019564844489,3.86847678096381,0.96450094831205,"versicolor"
"5",6.3352483307152,3.02241832019093,5.30828662152191,1.89234792500953,"virginica"
"6",5.45286525074795,4.05970041552226,1.70947053050971,0.360184303658307,"setosa"
"7",6.81995337056662,2.94426789559725,5.43475704987474,2.27356520287684,"virginica"
"8",5.18368994467388,2.90102320376022,3.12858990294285,1.12167953972693,"versicolor"
"9",6.43107858968299,3.05309154999962,4.73934052519736,1.6548814794337,"versicolor"
"10",4.81859076025742,3.23578597466211,2.08083302776322,0.752355448969095,"setosa"
"11",6.89051062507385,2.73622620615675,4.82500821186229,1.94916905604198,"virginica"
"12",6.35158705422662,3.23941280543306,5.6989871694285,2.05072309888938,"virginica"
"13",5.30914863626717,3.48448018178126,1.31049473176192,0.367065703149534,"setosa"
"14",5.38755959217224,3.71785462406113,1.55983296629656,0.183005173590498,"setosa"
"15",6.26940332306605,2.55147906534421,4.52154950174348,1.26707967054341,"versicolor"
"16",4.75386086037526,3.53776482806433,1.44939209062673,0.270570793626829,"setosa"
"17",6.3716175012629,2.92695285924538,6.45960965629483,1.89710323045855,"virginica"
"18",5.65433360455588,2.13352423724744,4.27679055354177,1.44434193601046,"versicolor"
"19",6.66002831522275,3.02836723071993,4.89120886230688,1.5646561301471,"virginica"
"20",4.77477378218316,3.02353733960321,1.72974791341774,0.746148879090431,"setosa"
"21",7.24873704449121,3.03490322075397,6.27054331266618,1.96183268503707,"virginica"
"22",6.16176705795136,3.14343312326477,5.86249401722914,2.28687938728793,"virginica"
"23",7.45054489807819,3.07029935496548,6.40193989497371,2.02887070342991,"virginica"
"24",6.34643734541789,2.12293259891712,3.47654712990124,0.950463713976426,"virginica"
"25",7.54358071652012,3.37446496063472,6.59897664825452,1.98587524511513,"virginica"
"26",5.07488441115601,2.96042634253006,1.3216839707775,0.179436835577962,"setosa"
"27",5.64921199968786,2.9135613908082,4.37299112139368,1.32534509882002,"versicolor"
"28",6.86508802067258,3.14567288521125,6.58377284153297,2.03247068393001,"versicolor"
"29",6.81949708226398,3.08174352978984,5.37864565925647,1.74535792723335,"virginica"
"30",6.84718082348696,2.79905355542879,5.55032061474109,2.24108869850322,"virginica"
"31",5.9013944825785,2.35944864317438,2.70956238576455,1.06407608828214,"setosa"
"32",6.102484159183,2.85113985099196,5.05446220909464,1.54764648201566,"virginica"
"33",5.09389986177542,3.87194666694279,1.44862893063622,0.187303236289674,"setosa"
"34",6.34535107689793,3.01636723944872,5.17171051974568,2.15298007144735,"virginica"
"35",4.6920830004299,2.903634654395,1.50741444889055,0.155621773083635,"setosa"
"36",5.89802750123379,2.78896346449822,2.85498405223102,1.19575761040939,"versicolor"
"37",6.05602970690386,3.09922232170533,5.47077553157314,1.90218383021235,"virginica"
"38",6.65814919892846,2.99156978902157,5.61082985884339,2.35080722703465,"virginica"
"39",5.01244229803961,3.83747990361321,1.49830461739851,0.256490464461246,"setosa"
"40",6.12231622405692,3.28750282032473,5.27731703424208,1.94145616315891,"virginica"
"41",6.21921127424609,3.18431201803503,5.85796942787522,2.22965815699581,"virginica"
"42",5.84873301725547,2.09981630468979,3.74837041705537,1.23102348290609,"versicolor"
"43",5.67986874182546,3.55200889245748,1.51524711129574,0.164288682463505,"setosa"
"44",5.13737567558633,4.02398571387203,1.60094138474415,0.112326005942548,"setosa"
"45",4.2153548103403,3.25031823438338,1.27120780890414,0.185674863222988,"setosa"
"46",6.00822102732017,2.41708600151776,4.53311034523178,1.60141106834747,"versicolor"
"47",5.36193423743504,3.19655428630212,1.43969463946977,0.169814697765331,"setosa"
"48",5.85543485101447,3.19018624705782,3.48998356838885,1.13421982204994,"versicolor"
"49",6.52824873444703,2.49027864203328,6.12242332408994,1.94514662563415,"virginica"
"50",5.29019509974887,3.56878412031796,1.61243979865845,0.297270778133221,"setosa"
"51",5.96910837345759,2.92740862539525,0.310545145218885,2.16002683926503,"versicolor"
"52",5.65086571793029,4.42723050599755,1.27465679991924,0.160610679767098,"setosa"
"53",6.04193376396936,3.32687597579513,4.44879784254378,1.47507126539533,"versicolor"
"54",7.504338673583,3.03721241121232,5.06548730988328,1.58650433109981,"versicolor"
"55",4.97174797048533,3.11009699345324,1.39291587986683,0.177455913563384,"setosa"
"56",5.01605374603501,3.63823174080465,1.69777223174449,0.311467170957242,"setosa"
"57",5.82610072552257,2.59390381916824,5.0718922302731,2.26669799483519,"virginica"
"58",6.17407861818134,3.03150009671311,5.11656056016462,1.42429073252011,"virginica"
"59",6.50778117814856,3.44126676871527,4.47804206525021,1.25911169691711,"versicolor"
"60",7.28972158783902,2.86278884414291,5.39672085112269,1.99888209610814,"virginica"
"61",6.09153374641195,2.67359302058496,5.29912722751727,2.3821952509593,"virginica"
"62",5.53092353177507,2.6573523165343,4.24506436055754,1.27704758983043,"versicolor"
"63",4.79304167197643,3.23814790132536,1.23918877898918,-0.275972454021537,"setosa"
"64",6.13617256468015,3.07797253075672,5.34976246882869,1.51436703088736,"virginica"
"65",5.12033270344378,3.41345008661154,1.24911927038135,0.148961079880942,"setosa"
"66",4.71924430584244,3.67955772807375,1.37288204038486,0.233362965613983,"setosa"
"67",6.86794270523265,3.17057274096674,5.09543934336253,2.2885706449923,"virginica"
"68",5.20632496432717,3.32305034312744,1.4354205267983,0.288012293783281,"setosa"
"69",6.03642242219229,3.34349611132417,4.33729018980792,1.59349281742879,"versicolor"
"70",6.74575345439969,2.47735051141191,6.09792460503682,2.05747046052705,"virginica"
"71",5.32530202855967,2.78777254019826,4.91850216500477,1.52311040598319,"versicolor"
"72",4.97270967030544,3.33616350746721,1.35401575876067,0.273936228587681,"setosa"
"73",6.48450369199946,2.83952127582452,4.93674609509827,2.01904202348591,"virginica"
"74",6.1492841876771,2.96067281017896,4.46280484721016,1.33753065457766,"versicolor"
"75",6.73990213339711,2.5096422273118,5.21532544558301,1.7443044633117,"virginica"
"76",7.52189637459628,3.43937738834433,5.8410336316053,2.11967130791131,"virginica"
"77",6.08688267230395,2.59767710691964,5.20305738585756,1.30648245030803,"virginica"
"78",5.60524022695869,2.9019101869483,3.30918837675966,0.986352858764419,"versicolor"
"79",6.36391903970475,3.41344311900978,5.14035270329032,2.31478550094037,"virginica"
"80",5.00560992925816,4.74722469017069,1.45162347611337,0.361005791890073,"setosa"
"81",4.87116077330571,3.05200506744402,1.27375068262729,0.455239172149802,"setosa"
"82",6.02629330912407,3.21756982850376,5.85653622585851,2.18533775506651,"virginica"
"83",5.26446348536911,3.91228164904605,1.45178773821402,0.736838119523027,"setosa"
"84",4.73798544283046,3.07593283274005,1.56849631617934,0.244579176588145,"setosa"
"85",5.28480747201983,2.60262066782477,3.98970142731911,0.956603516667783,"versicolor"
"86",5.28857876876095,4.13005599407024,1.39886674998222,0.373017699620984,"setosa"
"87",6.77373747022067,2.99809834040541,5.23758171215733,2.15184128835877,"virginica"
"88",6.18630730250625,3.3821729201489,4.71715193550132,1.59181100624238,"versicolor"
"89",6.42468561220263,2.93960640796205,4.64025418453523,1.24413018250442,"versicolor"
"90",7.61506290321944,2.8354586936747,5.40359030630086,2.12310575225344,"virginica"
"91",6.40815355016123,3.21956953853894,4.6264381877656,1.55730219602422,"versicolor"
"92",6.31472802833267,2.80098812276931,4.58117529287588,1.72800048348097,"versicolor"
"93",5.88454175424196,2.85322111929336,4.64249609359167,1.94741989790984,"versicolor"
"94",7.041772386032,3.08610934584097,5.29490792163687,1.86486170154212,"versicolor"
"95",6.8758401190942,2.83011554130324,5.23728725370382,1.50559713672301,"versicolor"
"96",5.8967909480004,2.58177690207495,5.05725046775625,2.16524727972876,"virginica"
"97",6.88456721694633,2.55590948197498,5.46898448685229,1.7365744011385,"virginica"
"98",4.72387595928536,2.97405922214599,1.66854287176576,0.220055515417005,"setosa"
"99",5.44435963992852,3.8925335393807,1.49193512304266,0.394724609208379,"setosa"
"100",6.69097975586419,2.90531946639059,5.08715392592887,1.48489360462914,"versicolor"
"101",6.52458947238621,3.05332560297836,5.1978254262931,1.7791129421575,"virginica"
"102",6.19933127788348,2.97459753245301,4.02961619282767,1.3224856535695,"versicolor"
