"","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
"1",6.54102780877223,3.14852960226018,4.9656239197678,1.69898709154004,"virginica"
"2",6.27758832869801,2.85136732729902,5.94564305562144,1.77413274942161,"versicolor"
"3",5.74332480386287,2.69656324825746,3.90979552507642,1.04841997810223,"versicolor"
"4",5.71011578315096,2.65298043923962,3.87726665187018,1.15197698656132,"versicolor"
"5",6.58949229255356,2.46004992105975,5.62633605746427,2.58002511656234,"virginica"
"6",4.91845751031661,2.94952675401887,1.41477424550108,0.119918808194047,"setosa"
"7",4.61794217629347,3.26680636769163,1.29458493505633,0.280966417942344,"setosa"
"8",5.9015589092813,2.50389731107168,4.5825027150075,1.38699985351921,"versicolor"
"9",6.60578667079779,2.75673989947896,5.36754204698993,2.3340969097782,"virginica"
"10",5.01174618666641,3.794670244602,1.29806567162185,0.190811479604898,"setosa"
"11",6.76400064568657,2.61758801846025,4.25281283419151,1.48442288856594,"versicolor"
"12",6.70728556213127,3.29851705821201,5.7,2.13310511080978,"virginica"
"13",5.4332643489012,4.09765331522412,1.33951445240986,0.0360163766514733,"setosa"
"14",7.364145743128,3.18723458271435,5.99055680530575,2.56853164014686,"virginica"
"15",5.70986640451298,3.5158947419839,3.28838604310723,0.759983220867024,"versicolor"
"16",5.99328452079054,2.28320129464828,4.11006769998474,1.15282558984215,"versicolor"
"17",7.45932570573713,2.20646630779739,6.4900021749287,2.1723811222092,"virginica"
"18",4.80285591784597,3.32819975066894,1.41995945154647,0.2474094010749,"setosa"
"19",5.99134819912921,3.37096197885135,5.77134351671631,1.85213671640369,"versicolor"
"20",5.7179834449731,2.80845334573312,4.56515762322163,1.40660036749727,"setosa"
"21",6.62639812063918,2.86502004058877,4.87886650882782,1.87119407631658,"virginica"
"22",6.50125096686196,3.30590931805656,4.88194543131222,1.7217615576363,"virginica"
"23",4.95067892857796,3.21197329926467,1.2525471563598,0.51953850894054,"setosa"
"24",6.70195431546612,2.8637746822503,4.37478268063794,1.3056089826003,"versicolor"
"25",5.8740776190544,2.79709138539672,5.10631901627397,2.30244883903376,"virginica"
"26",6.25294138808024,3.4011273226114,5.45738891652265,2.48096338733342,"virginica"
"27",6.53516016801145,2.94174894378075,5.46574731041751,2.07579213081201,"virginica"
"28",5.69966941906671,4.09050070551892,1.37306574562836,0.317861433056255,"setosa"
"29",6.89315941291944,3.0944007149086,5.78779189281432,2.27583666622076,"virginica"
"30",6.66030197740166,2.72681912802752,4.50541952765249,1.31162099081944,"versicolor"
"31",5.19971923015148,2.89623688453678,2.16973819305937,0.748268634080173,"setosa"
"32",5.04504153475993,3.90543557683486,1.65985098738667,0.405998471126494,"setosa"
"33",5.71754215820374,2.8107889195061,5.04332260043611,2.27065302942104,"virginica"
"34",7.03561129179414,3.11813854525862,5.23534733936884,1.18875787440075,"virginica"
"35",6.6670381174153,2.46389386156351,5.62552668442636,1.96982696809166,"virginica"
"36",5.24604294753057,3.01688407742314,4.46350741506482,1.55659069500832,"versicolor"
"37",5.06195089384004,3.64627359724188,1.26184219928303,0.12307912299009,"setosa"
"38",6.28842985733564,2.07784459421882,3.59211308501043,1.45548692108784,"versicolor"
"39",7.3013638381578,2.94483997421599,5.00992959515522,2.58566038278856,"virginica"
"40",6.67726619287609,3.15062546295612,5.45301846895163,2.06754071557432,"virginica"
"41",6.38486747747081,2.89081604587051,4.54298204857873,1.59557177377518,"versicolor"
"42",6.71751059073975,2.88649914461084,5.13320463824097,1.78679734403741,"virginica"
"43",4.80617262430886,3.09322193923936,1.70031750003393,0.242646813456693,"setosa"
"44",5.7904558014819,2.98906997593108,3.73160977383052,1.3679977002675,"versicolor"
"45",5.14725011728371,2.42857399292575,2.40012455357076,1.34101826291991,"versicolor"
"46",5.00364705942498,3.38720480782021,1.57636460388307,0.240632008074343,"setosa"
"47",4.93400125650949,2.54739460473568,3.54790186471927,0.965810666833873,"versicolor"
"48",6.14154267479337,2.67695478812796,4.89286337102154,1.24783374065877,"versicolor"
"49",5.04322706591932,3.50208536479807,1.37989765400166,0.177527549919395,"setosa"
"50",5.54230710637641,2.43133248814427,3.88094002853146,1.05914140738987,"versicolor"
"51",7.79742303987137,3.35009987848406,6.9425591003412,2.04928917727747,"virginica"
"52",7.38940233670153,3.02210331423077,7.23176286393633,1.82492933114019,"virginica"
"53",5.38300722486341,3.80588078967509,1.76467188206509,0.525605528772153,"setosa"
"54",5.88049684783806,2.75757965580999,3.65363983680107,1.24007492975804,"versicolor"
"55",6.31332964144136,2.32525730769468,5.05692037652268,2.32409696204347,"virginica"
"56",4.81259638327011,2.99374810137741,1.33099994968333,0.279228573550292,"setosa"
"57",6.46043235470498,2.94474238329877,5.41577812700914,2.11566993945208,"virginica"
"58",6.89485185891105,3.10367851503298,6.15050131118124,2.04421405148649,"versicolor"
"59",6.44970003967464,3.09075322984386,5.32152176358699,1.387823911207,"virginica"
"60",6.61013166017622,2.52216083095626,4.75099881383686,1.48727549069615,"versicolor"
"61",6.27592293971054,3.34297161549236,4.61711471089059,1.48872454173159,"versicolor"
"62",4.93779449371495,2.66279797397678,1.23396865535735,0.320769191751385,"setosa"
"63",7.38674209471348,3.43790845824177,5.13105910188493,1.9864872449485,"virginica"
"64",5.21978712460026,3.82177231456988,1.54121962960921,0.287508406106621,"setosa"
"65",6.51295052574441,2.57367222763687,4.80674193506736,1.76351870060695,"virginica"
"66",6.28974076151819,3.63631822733206,4.98056212434425,2.18656934991751,"virginica"
"67",6.65900306896082,2.88189239544599,6.05036428524468,2.4148397941042,"virginica"
"68",5,3.47699696635724,1.5898244015174,0.36734062339502,"setosa"
"69",6.95906033564968,3.02169468648739,5.41344237151565,2.35463338015715,"virginica"
"70",5.50646613530296,2.58571796386884,3.91330661198036,1.3364764503124,"versicolor"
"71",5.93351757247447,2.74621140291902,4.88078904203583,1.34366023218605,"versicolor"
"72",5.41806561711754,3.8644265157645,1.52173468742948,0.104478881773731,"setosa"
"73",5.11930343828518,3.71161483180462,1.27334062301541,0.35104868710924,"setosa"
"74",7.41127392046701,3.30400326540274,5.88018741792851,2.26869917373,"virginica"
"75",5.58339564797881,2.79143701107897,5.00469018314278,1.99637052334422,"virginica"
"76",4.91543480817021,2.40929214293789,1.17140772992747,0.214455717937221,"setosa"
"77",4.83291897003199,3.33762995972229,1.24626918021761,0.161448238480766,"setosa"
"78",6.60087152808124,3.22051558248536,5.70813578181968,1.82159446776898,"virginica"
"79",7.16487884780185,3.03329503667147,5.64914786356303,2.08752322064948,"virginica"
"80",6.77338784985117,2.66707741104736,4.36589604604984,1.29053170546431,"versicolor"
"81",4.26381166878142,3.11791271846618,1.37624384259785,0.227722735429335,"setosa"
"82",5.57092487295779,2.74905545795677,4.23324503486169,1.2858102199452,"versicolor"
"83",5.6453653197988,2.21211128949527,4.4391826329284,1.39778028096982,"versicolor"
"84",7.03607378715743,3.02631917959324,5.33597545887372,2.36737155852434,"virginica"
"85",6.15354153815528,3.10909900139971,5.62681597347104,2.20095980010869,"virginica"
"86",5.0216592347437,3.09330772446324,1.46273832828859,0.125709915311828,"setosa"
"87",5.05454224293585,3.30005038533753,2.20634920978625,0.451183457082402,"setosa"
"88",6.95604653917586,2.67639590757975,4.70558565566985,1.38010391737193,"versicolor"
"89",5,3.40391532012165,1.55918408054858,0.55450006915644,"setosa"
"90",7.01412756788313,3.15808936128528,5.42910893013761,1.81098255912354,"virginica"
"91",6.26070161992868,2.89771912269621,4.95623403617726,1.44374639670607,"versicolor"
"92",5.30239618582773,2.78958339451783,4.33523113004245,2.05282235530784,"versicolor"
"93",4.74988154679466,3.7333119709765,1.25482400792898,0.212338877637228,"setosa"
"94",6.03544407368485,3.0162571319193,5.64365655175872,1.97484260683066,"virginica"
"95",6.72129845370049,3.09779653217976,4.49427174957351,1.79584901027797,"virginica"
