fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.8755700461816005,0.2758353100923407,0.39667000055238516,4.276954559729383,0.034414860325314336,28.047949707218827,91.427048534117,0.9932045058748918,3.074229417891544,0.3556041643365016,11.543649563440121,5
8.25430950534574,0.23863232652306426,0.3675455007726641,8.541051204219228,0.05218244245732216,49.43589238546079,169.75322153446828,0.9993586722457527,3.3401586204574,0.7689888687023155,9.132295399786075,6
5.956736092953475,0.2578524750992211,0.3530945727147706,1.5826682721993697,0.03342872367645691,30.17183354262588,114.64857312810153,0.9888630580632755,3.048080453005412,0.3104444381523671,12.211392557635063,6
6.597930828229966,0.49984744771148293,0.2590782101495115,6.4806464070851755,0.08844045791521739,19.547984493161422,106.92053085033743,0.995557968934981,3.1059755547286754,0.4094795566472076,9.177699653136429,6
6.8727036266239825,0.2987773284766182,0.27731388559651504,5.313737885884018,0.03497970266323528,16.926651876546785,119.85109453597904,0.9927982229890385,3.1578302322574876,0.4003208052047332,11.22208428033246,4
7.770111683648908,0.1600296740266993,0.2550486012998928,1.1479036378249468,0.03720838090767783,16.285457605114704,87.23985539028354,0.9915521032646545,3.0341197412140573,0.4099638483226576,10.91572093522505,4
7.62130823014926,0.26011971183495297,0.6282601896379278,12.061697556670117,0.04059637491176452,70.69847293239556,185.99772604623593,0.997855464100873,2.9733213899410007,0.48109199770189726,9.165663435969389,5
6.705720816729852,0.21289637443871098,0.3214702078552892,13.119272676835882,0.04075756528406628,70.2262916969622,157.79164601093132,0.9973090875944856,3.1661318461693337,0.5006899456723695,9.914795888628163,6
6.584424997735444,0.22453566028985086,0.3225108593870357,16.34270734434649,0.042070231369273126,45.36777302667276,141.94144772033093,0.9985484813237454,3.190218623857435,0.3907933971614965,8.701364100644037,5
6.5942450920695785,0.2344333499673838,0.32454117855289805,4.93480961487509,0.03951393428664472,46.35925422279597,146.02345193099347,0.996357291920249,3.2075356456412667,0.43997659796608424,9.863928886926894,6
6.44093559558729,0.2846464737502727,0.34661768319811487,7.8364765030283206,0.0460584776772979,59.84788408294112,200.79440432532402,0.9966665995944781,3.195634480266246,0.4689183363028699,9.42658057293803,6
5.777799771882646,0.12565400476395755,0.25010710233652944,1.4418057247644458,0.03956651000035982,27.287704170904366,128.14469706056605,0.9911706977198318,3.258064410785265,0.4500677593981525,10.357173365640696,5
6.705782158311307,0.26507231569267087,0.22699700026297043,8.316541546789857,0.05114221969842938,29.595666740956585,132.06937449782538,0.9933107662343689,3.173762006740838,0.44299786978810934,10.658855043786973,5
6.547306169393286,0.2244153789639689,0.3552741666765091,17.37706531721216,0.039000611268283004,37.94913034821635,137.89871900178377,0.9994164063040745,3.2382424944712938,0.42859842811244797,8.806895792141312,6
7.650996152716857,0.32720586564841286,0.2731691269070643,10.658311559367627,0.03984292885309889,31.16562770326602,117.55783671010987,0.993902904255491,3.2973849334134857,0.2904355083470114,9.246589504341376,6
8.34098460251986,0.27818976353031116,0.33957622511413654,3.472755975360398,0.0401679430752087,11.699889483679366,72.11198651300087,0.992991619376855,2.8082765243630035,0.509209213834365,10.820172559442947,9
7.342185226041181,0.2509494779691846,0.5451360627780713,8.252014312319583,0.03883457924245551,50.611049860095974,206.4550042720664,0.9960369222933052,3.2385371627046795,0.363223311981234,9.148942094705419,5
7.309305736559197,0.16145817469527493,0.28795747957824036,14.97589213378893,0.0550277160425658,29.583409377656295,149.72587865328902,0.9986946374581168,2.9051762165558253,0.4335252649695001,8.882724101976594,4
6.567296944935126,0.17987467389628742,0.2721420986342507,1.1110858382375428,0.06358998149206743,37.03479126964104,134.4304501497277,0.9925650095438986,3.237802422604018,0.5847137654321622,10.690604001127163,7
6.311890708718129,0.2371223663104963,0.3095982299834352,7.465536868678269,0.04934801514268197,52.396219389977894,203.6068610993721,0.9950869247949471,3.210155913447336,0.43000176843079735,9.22139237684244,5
6.734947550248498,0.2838670808958301,0.2833943477640967,5.418503219870074,0.05031569513570746,50.76559347985437,202.47203126692995,0.9956484731965554,3.3646205763932917,0.7743614075839693,9.955435284319092,6
6.405783557352264,0.37860289980847694,0.3669893631789915,5.158772373165505,0.023996673564914653,16.201346053482894,85.19471987546447,0.9893573792455284,3.0933307989025765,0.3030843128454747,12.065037897995861,8
6.484611656683958,0.3053898453128803,0.2813020078102196,7.166243088609766,0.07002837086991627,29.910431803722332,134.12637156993452,0.9964347926118037,3.069838907285045,0.4599664318883721,9.668656779560926,6
7.725791360597884,0.21110395894660172,0.39235646270222574,6.6591581628972145,0.04934883016677955,29.93494210768287,127.58031621909313,0.9919099382079487,3.0991296236351986,0.5295506864435678,10.378661034132847,7
5.626935728407287,0.22102129089260358,0.3797979883883242,1.3717416404987277,0.05273143933031113,37.497704536364715,149.2086805294092,0.9936569676543111,3.232191516095378,0.5093918078872983,10.439594828608442,7
6.375782576110513,0.49899150882308957,0.4916848044756852,11.57785521089564,0.049145793522816686,53.27092000151856,228.19820441846377,0.9971138071116259,3.173233586081167,0.5139743305219584,9.129599683042379,6
6.425558609553987,0.4088768119709795,0.1577575266455201,1.0593571842729435,0.041152760921847505,15.18546227181596,76.62634046420649,0.992411006575108,3.2039788382648764,0.3937982253903115,10.79798870744624,5
6.851514410442672,0.38659237344964575,0.2621825503494715,2.584471127218508,0.02959576267919045,24.622531181523048,84.01544895776007,0.9908648720831894,3.114095191551154,0.35132071072430715,12.742682633437823,9
7.683339543678114,0.21311782888036213,0.380130287188793,8.844660350714761,0.0363154140097576,15.962558816822447,105.79700479800125,0.9933594994957065,3.0869379589952946,0.34105334307343327,10.893472140318456,7
6.907225545719063,0.21654336190282758,0.3501166916948064,1.7763424545876154,0.0329996930854322,12.816924601572342,72.39835036973855,0.9905693424840669,3.3040643398582765,0.383756443859253,11.834432084022941,4
7.567862612063425,0.21799801898910992,0.30022978731577665,1.3501228746113847,0.05135169719604969,32.01784871815111,111.85842446132895,0.9911949000085073,2.921759514123858,0.41829001767202845,10.870330396394374,6
7.2994412225243215,0.17596802412489207,0.33651153398422434,1.374764104597912,0.05020630942058855,17.908345966453396,76.52380378503476,0.9932679569429458,3.1421341744384037,0.7683729682168365,11.039859538939552,6
7.908857562513561,0.21200256293816203,0.3996973802462529,5.968631365393041,0.04464341400699346,30.419357466296713,142.86738868119758,0.9963110745362537,3.3038114669839054,0.4847814964940234,10.46162875769118,6
7.2010211260466575,0.17577425917287756,0.2546093219215487,1.3504894338063518,0.02708019876919923,31.115894822599216,120.23753473418586,0.9922495180251744,3.343326664160058,0.5207123587778144,11.279546015189153,8
6.570755745854147,0.19966366065679655,0.3301268152483441,11.001842530263577,0.04988246819151945,59.89158590831766,139.67566728693222,0.9950745926140403,3.2321220717785057,0.3912730177573588,10.48665083768394,5
8.182589647234154,0.22705267097190837,0.2671473948769765,5.808250130895516,0.04708831799229812,30.26863862579968,143.29104851757427,0.9966673072592882,3.255087127340029,0.4677066011149398,10.395236722858163,6
6.9956783851508115,0.379957193850293,0.33335130547510555,9.341623241508982,0.04170357030790846,35.96190878663518,136.04090421316477,0.9942271601666801,3.059029516297157,0.3265306617250831,11.605045334309919,8
7.178123767243706,0.2948571923313329,0.26355639923789165,7.802028468350362,0.047948002898133564,49.129546909386164,182.04211621311848,0.9958020372786601,3.142048284472518,0.5204736982283853,9.617197643990893,5
7.37686106271943,0.1297182325064553,0.303016765134658,7.30584732679527,0.04383819009417172,33.925552951886765,116.09152762315516,0.9956373614984603,3.424860112673866,0.4052627954858298,9.241777174683758,6
6.651605173006792,0.19451057292306462,0.2071719786718409,7.567819138152767,0.059835331033905786,29.469875379936514,132.43314603754482,0.9941880814270808,3.0649111526920274,0.442329134498083,10.139730637822217,5
6.444054595370286,0.2825631426258435,0.27045500216760254,3.490810052364358,0.039288005154272825,31.433770711445607,90.0874094900219,0.9907122866541286,2.9217266281786793,0.6090741911596154,12.647841792986776,8
6.523645018462116,0.24370687888680004,0.316933471564909,6.999117967400623,0.046273647988894745,32.684062456816164,131.40320963991095,0.9951084146195255,3.030592192046759,0.9036131414039461,10.83527739740074,6
6.598751209944212,0.2334755952893553,0.26316650002433206,9.307648964037805,0.038271046778758325,47.839013300043284,144.45635616031655,0.9970046463620601,3.271052109242874,0.5101643716434884,9.260808741759273,5
5.924254700315267,0.2833939832606221,0.311285436259907,1.8697579101499298,0.01618478018658873,31.312233745761716,94.02830118532503,0.9892438784675204,3.317683266682227,0.41098010616562913,13.316753276154794,7
6.898553833280053,0.2708398961698858,0.36460237372902704,1.4436263502312372,0.04250554081559152,8.573150072746849,138.61641097909654,0.9927369183195337,3.2026734045549827,0.6834991951967064,11.352985851948638,6
6.525264153499412,0.22640507371790772,0.29123115331365174,15.673859915271874,0.04692491591487745,50.265896994725765,139.95185475463205,0.9970105591742997,3.141166608888882,0.37841803137114166,10.043855060761217,6
7.5145034562624335,0.24228145829425418,0.3492155642087003,15.324559533889131,0.05702811900048303,51.43120737346541,206.40498729623684,0.9991457947091388,3.0917368406653267,0.45999923662166614,8.963660988961962,8
6.454904838388254,0.20000890637077778,0.34619310105557566,1.6559299288015428,0.0513881765924496,35.03375449709353,120.07337144779635,0.9940300714356989,3.226080887408349,0.8110497576463541,10.691798143725304,6
6.93929719907257,0.21190373695966347,0.39196508134262953,6.075845249363668,0.03216879185010648,30.701360259965007,108.11599282461854,0.9924543050527933,3.2927146616289766,0.501023339057093,11.260326506972214,6
7.29732147408789,0.19012634694601788,0.3136776420515264,12.679979741802764,0.05826293323623206,20.075647531906185,171.0858315067256,0.9999322402199097,3.35452784123997,0.5189894643116553,9.301669573586084,7
6.570892757422283,0.2420357997406106,0.571406297114871,8.251658589914845,0.04289717551640353,51.235606413190546,185.95536992239903,0.9969810699902153,3.195833817514951,0.4222271570027797,8.881390218028066,5
6.242286808921883,0.24460538461569642,0.3029067289033151,1.067069139975242,0.04333836809082855,14.467795372149672,80.66443373334208,0.9919052180755255,3.1862823299864793,0.3845355344486197,11.389140990076125,6
6.584353422398833,0.2249510310111115,0.46934845137585757,16.987150128746148,0.04845633218537508,36.435408433887964,119.01212777044441,0.9995956268108583,3.1607478243486633,0.47544608587242243,8.800169678621765,6
7.783848695076889,0.14810298987909065,0.30013422549855356,10.087335668068265,0.055667670770935984,62.50284961547932,145.94623909988485,0.998177799518698,3.024026562075425,0.36981660256617266,9.371546818962896,6
6.344512209911593,0.2671002365282301,0.36590676080086154,7.163321777902062,0.10657867791536227,60.39311154330987,201.63991014029068,0.996133456854427,3.151295051651624,0.47936404910435415,9.527753672949414,5
6.450137668015062,0.1740100007689802,0.3070372375630427,1.1553573088828815,0.059346357252542746,36.473794828290195,134.57583497015307,0.9911823045768217,3.303966100941798,0.5540495563993342,10.715419541756296,7
6.729408010007615,0.19150018858040244,0.24910929329803772,1.0962401802790476,0.032937378292998164,32.84006093953455,106.57017650667756,0.9924310443644231,3.367526589079489,0.5316906693868512,11.21298689970131,7
6.560173397408295,0.2790733960605545,0.34649772532187784,9.002801128900867,0.043218494553071085,46.57934978067605,168.29408915693787,0.9960273819103551,3.0283184090701054,0.45998250779577526,8.91138111617064,5
6.898775562387444,0.24147941311481033,0.26372598775534856,1.5928221549634591,0.042662383003149965,10.426039814274807,138.53245037970737,0.9929582923408008,3.2157983582094842,0.6464629554521795,11.101178158992662,6
7.953463505855349,0.22608486307538891,0.713307405729865,14.519181142269346,0.04032332873455807,45.819353756046105,164.44679870749601,0.9998184577084802,3.2162386103736207,0.810712462014825,8.78511751227476,7
6.072902790707391,0.1819273292827206,0.23033566158349622,6.248532573748408,0.04988695685924871,31.36391065825002,122.76353705890489,0.9942765681053567,3.2980621775584114,0.3911738074749889,10.246976064156925,7
8.1169009359638,0.26235146482626,0.3540455571267913,5.58873248881079,0.03723359627613757,12.18272684064941,70.8873357985022,0.9911994733191357,3.03690680409267,0.48454257406642265,10.574120081152122,5
6.1281162543447,0.4190128434407909,0.2172050719797635,5.694177003443074,0.12506684000661478,47.10461532414001,156.96035785901782,0.9943537257531205,3.1846447509555724,0.48287822136802383,9.414242046108447,5
7.010383779480488,0.23263916983778027,0.35418643967013974,15.162648517559026,0.04824827075155928,45.6946075373732,162.55591979688774,0.9994413718874631,3.3472903389913795,0.6923817259523134,8.882811826247353,6
7.86563539414373,0.2808432107208604,0.3361894642085962,4.293632800267232,0.05012000415871387,26.64936981136654,128.28159703009246,0.9948871990385346,2.9975434221111197,0.4939772820406884,10.148539476201645,5
7.11618983185232,0.2276018057553889,0.3370073346028425,14.418521334782671,0.05232802270961588,36.70204304519829,189.61755898675386,0.9983653071036794,3.056037849000367,0.5127273144959293,9.182246412980374,7
7.0797644659116,0.2582198900612109,0.46076801920393784,15.396849935594325,0.04568542973171704,46.036501148535436,161.04866755628078,0.9994949426451909,3.3712527193249993,0.7557349260282068,8.977135128871199,6
5.781014135553021,0.29769893554429616,0.32230151442027205,4.759471676347839,0.032358780724856345,51.07872459414879,139.66428354931568,0.9902201486442785,3.262951126942434,0.34922974364677795,12.49055266849064,3
7.587163858243032,0.2781777232490613,0.2434401578188319,1.470181073108153,0.04101874828714524,29.42619300731484,136.1552540989475,0.9931141007073873,3.260151522196233,0.5599858180431162,10.42595849545898,5
6.699323360002474,0.3946132362014137,0.32585742159540043,8.122425614183632,0.04529702835760284,31.72098601065138,132.42248213168875,0.9938496397002988,3.1117847902696463,0.9652103001162947,11.319738470308941,7
7.546821044840872,0.23954977738681144,0.3489828420489393,4.207078881638456,0.02691476693913422,31.199445998800684,122.87503437636042,0.9964479090802671,3.0782207650217974,0.49492910402921514,10.610874080903523,6
5.8371054958779345,0.23146536774371818,0.2489923130232008,11.658693033482841,0.046513364108144294,52.08256455172683,156.44827550856664,0.996840573116103,3.2542251130896083,0.3747126346823276,9.363764886824384,5
7.449294186591834,0.11570979561931602,0.2811439637412613,6.8533377689757655,0.054077620663665844,31.712770480040042,115.41599708228964,0.9963981499656979,3.2398777705350694,0.4195650395721696,9.211873002438026,6
