V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Class
1.0000002968429231,-2.7937726704445422,-0.4310701125163413,-0.2846229697091822,-0.5975866393162639,0.0007651180590530354,-0.2588698235438416,0.24660799809399536,0.8380399041153039,-0.08622355920351094,hOd
13.000000399734244,-3.9877982269896814,-0.40213035694423527,1.8070740648294266,0.9986992235507683,-0.2727140413100363,-0.6872860152702113,-0.3952267120259902,-0.8396070899664027,0.22538911821296453,hud
2.572081771116307,-3.3552945383350963,-0.017533400038669766,1.962052829022845,-0.8060178984780696,0.10990889632882594,-0.9440139453852803,1.243573206453091,0.7129336254011583,0.9412716182412755,hod
1.9999996486943123,-1.6736351378791179,-1.8121238509592423,0.9839355421652538,-0.26320648543091874,1.8654982716178048,0.41910078223809777,1.3349661096510157,-0.7222049943886681,-0.21860741657459795,hEd
5.486039287166265,-2.5536889618984793,-0.7829011275332342,0.49917524517515244,-0.36374569127982376,0.22508606548380475,0.004085055514793351,0.0595939461012092,-1.008433278210689,0.5872831684153568,hed
6.572874504795057,-2.5102714560432133,-0.7715994137543765,0.42003689436973723,-0.053094811892672844,-0.48068050473133295,0.3130749465281504,0.042044487425814334,-1.3900039987884345,0.30591842987832923,hOd
10.91399780035903,-2.9402025763648303,-0.7521148278039692,1.1015257642127034,0.35289269692694186,1.0190956145689722,0.1268052584007056,0.1875775909698003,-0.9422084246002618,-0.6295743268460908,hEd
6.92482385635759,-2.6960650551394707,-1.058341023185318,0.05765106696053732,-0.7253064941834512,0.8559579678823721,0.09918949289056914,0.27386316723926135,-0.1351870909460518,-0.49088852674151995,hid
0.03929080205735941,-2.348164323376696,-1.5740781279018898,1.0574902972663693,-0.9023347467615447,0.9043758235328743,-0.5227459600588922,0.13003882308898518,-0.21374670355280895,-0.7350208774738265,hAd
2.9412023920222414,-2.5517042743394613,0.3196448198753079,0.15872586009343237,-0.9645023488049435,0.22325201051307983,-0.10953078967241137,0.8617429581479209,0.23584921953456356,-0.4695043729482329,had
0.9999987318262805,-2.776543943629399,-0.43653730689201453,-0.24129156697924203,-0.45207359094645677,-0.06518881432296231,-0.23093392718362624,0.21516478526072325,1.0357879224178483,-0.14316071334024047,had
6.930413666965148,-4.615956451513851,-0.018314225404825607,-1.0696746526802996,0.6171666910744442,0.5883356458764109,0.4568779725905754,0.16577952967001075,-1.333266394267644,-0.028812437285642166,hUd
11.279257467417459,-3.83387896594676,-1.2281649523217673,0.22717971717735586,-0.473470631636489,0.9457906118307949,0.7442971555401514,0.5343949910341996,-0.11924641420840919,-0.3429415894216317,hUd
1.000000907510902,-2.5951174356970794,-0.57124141328351,-0.14013894657232198,-0.7342220330394594,0.12352191888206591,-0.061337376977337744,0.3118973448207724,0.837069918146605,-0.3250425450606322,hId
11.999999478723348,-2.7796522295806674,-1.2415651958274294,-1.0102768053721194,-0.7075948081430901,0.8125630248648925,0.36812228006647674,0.31084292917460804,-0.6495546192552828,0.39824625240125966,hOd
9.45472837667278,-3.375110028744472,-0.7214286787962331,1.9851846781552502,0.09180896308006266,1.2041719001621003,-0.0666594834556498,0.19561190052193655,-1.0394835521453678,-1.070979391055679,hId
5.000000120936413,-2.7745410993610338,-0.8255635207523234,0.9047257475824213,-0.5504339895247209,0.847118936947517,-0.13107077953218257,0.820015032374729,-0.42096180620656704,-0.7036943973242291,hed
4.9999999569194635,-3.2811077015171386,-0.29280960938159345,1.2944627133747375,1.0668367027326027,0.7999924388532511,0.2861159324662417,-0.9468925439623912,-1.31000996779279,0.12154357961318286,hid
9.354501982469504,-3.720202832747903,-0.44649964475557125,2.0828639886496565,-0.024216046246249817,1.642030270844373,0.034422541093731246,0.2296282442528618,-0.5844960371496918,-1.015538503094717,hId
5.000000384473214,-2.827606685955652,-0.6921945654676687,0.6113390049457011,-0.6051762136786892,0.6930305277624059,0.11218221790409519,0.8705806443544148,-0.3606001397215941,-0.6238506211896104,hId
2.506141492465529,-2.7158626654663287,0.5713633609865247,1.7546589816405445,-0.8192354582223804,0.10415486878525174,-0.9460011960018715,0.4034580005696527,0.45803033709617447,1.080112935537784,hod
6.435492734119983,-4.654128738589844,-0.6543127097093396,-0.875211902657428,0.41581433520973016,0.37524696153684384,0.11754284223348284,0.3600253680617955,-1.5296705544666187,0.15353386410765918,hUd
10.949196206929319,-2.9004814665541687,-0.6509818028530695,0.219828619136849,-0.21347583212217375,-0.06152688048961297,0.3346449218878707,0.5473193496405929,0.3724197672367098,-0.4568163957564768,hYd
2.9076301069045587,-2.2570516245374534,-0.23296831731315798,-0.028475397772311624,0.12872549072863515,-0.007509874468747596,-0.1114756660334536,0.15678872286424073,-0.21801448501699996,-0.7269450436776052,hAd
