fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
5.77744480596721,0.2799720853556371,0.299999615870211,3.4470902723276113,0.08142727946798495,34.841919389986224,107.50660784363514,0.9895355848496424,3.2927516732569253,0.5879731568313334,12.5828891437801,7
6.634153577146994,0.23995089264024436,0.32564387294621816,2.3824004369853102,0.04218989860836356,24.80508314154214,161.79386686623712,0.9942410216613434,3.235265558420423,0.45326016248939455,9.767558080313838,5
5.8101133473065225,0.39017909390417405,0.038258449104231915,1.7294433917514793,0.04178094900944344,24.626272557336605,86.00557255656783,0.9934650201521406,3.4870457289077033,0.4158538152492719,9.728709746232154,5
6.699302279355806,0.3198540763467436,0.420428401259922,6.354205040912617,0.060537585619922174,24.450039108559842,148.8925837069288,0.9954450407037438,3.1445848027604013,0.4594507765769613,9.846523229597887,5
6.509429020989646,0.25965192361151823,0.33709698321038617,2.223565214363376,0.042188940788149346,23.299801689982313,162.22361664324544,0.9926589664417117,3.301372790924322,0.4443148594674429,10.349819913303818,4
6.818048718015638,0.3152886345019545,0.27602933868186974,6.158460756539277,0.03616541886826577,35.363807882537536,113.42386581150609,0.9913188179937336,3.170420868933281,0.6315398615881113,12.695976647201721,8
5.9002912409174195,0.15579075024341757,0.30332250803322036,6.606397874193691,0.04453258288531576,46.98539381192845,162.2585456130566,0.9946384828614914,3.5976923959877913,0.45427354838194317,10.591657992392642,3
6.503305863956858,0.24746895494852417,0.3538546122504661,8.138582364936894,0.05176597363323254,47.05685795066874,187.49662135216843,0.9950810136135955,3.1418666471470984,0.5136411820546714,9.729555984316868,6
6.737914220225416,0.31488466439709795,0.11981019447701428,1.9552533444142344,0.045165053964292656,18.402752388128324,93.42680990056417,0.9931034622078014,3.158290530438425,0.39184904885883814,9.985727939976108,5
5.856631203676963,0.2588720395680428,0.2106991482743293,11.9280115665314,0.04888677426664783,47.773660670064416,150.86989880763502,0.9965549665615755,3.333898036144148,0.41325673922264755,9.311354290650959,5
7.200142491429214,0.3311087375552798,0.35197306958166175,3.419480481385816,0.037507590469810115,29.23692850055485,104.43753510717009,0.9903454861473322,3.129357144605864,0.6891297342230366,12.618294400615678,3
6.695849875685484,0.25117308940721744,0.38412856187839917,3.7691447082321963,0.04341065779157538,37.97292619851126,107.50311122048237,0.9924469048150248,3.0811904170630076,0.39537572102780216,11.519614500364257,8
8.025559485764244,0.35702447425753536,0.39650860033904095,6.286041981696031,0.028122625404173984,40.009579400914234,127.63494544421204,0.991318152251955,3.0507583302557393,0.42193123407346417,12.664960293026784,7
6.626879036900226,0.25076054746291876,0.32095073387787754,2.661983881662227,0.043265523304266564,24.709671695290943,162.83610762033737,0.9938544190773226,3.3220065644838024,0.44666114357760256,10.331249606789664,5
6.7185773707210155,0.21001011557868726,0.3892311644757863,17.996749796870642,0.04551111436153913,32.76813355229933,131.377841013429,0.9997899718869998,3.2320451697906183,0.47655613900369453,9.436051039550074,5
6.618794173300257,0.34407748670686594,0.2597020504907583,5.1409872351109005,0.10636330399338415,41.5835024347687,133.87809344737468,0.9950298803150207,3.0747016352347667,0.4867428949939958,9.402884828012292,6
7.199803496490402,0.23373611497114807,0.38606342678655775,14.247235963521302,0.05661058644661128,52.623201475474964,193.10382806073042,0.9983734094894052,3.0787459546190745,0.47148296163545567,8.975871186224733,7
