V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Class
12.074909131894263,-2.862371957377911,-0.38097358220978755,-0.6042567788822981,-0.3425064542470726,0.8403672843693621,-0.0998857929097606,0.07296223262722815,-1.0644361790871857,-0.021999793143752902,had
13.00001312625294,-4.068221155262657,0.7617058874919145,1.757552046524766,0.38394821396940865,-0.23726685799097613,-0.37869542459403827,-0.574091441655653,-0.7361178680941354,1.0117615938796978,hid
5.000009164532802,-3.000505166200147,-0.8476924071681464,0.9434974522176449,-0.4783136105873461,0.6882504391349358,0.17665637618811733,0.9127607417480055,-0.14868580467213824,-1.0384661733221783,hed
10.421892899001135,-3.778760119514388,-0.5968958092110279,0.9986052552902884,-0.08328813622870482,0.8827402830229722,-0.05551636795146883,0.6135422460310569,-1.1853307503686634,-0.4950655497197761,hId
8.103963001476036,-4.381090771299799,0.5552008570980917,1.4948411207461885,0.24940656039720543,-0.5845098737202582,-0.5073024154675083,-0.5815126758857461,-0.28595369990771075,1.2735504330945446,hed
5.000020644762511,-3.0247440218954655,-0.8479501283203291,0.9479361934393699,-0.44405388011013036,0.6482622369776861,0.08755717112585609,0.774974425390666,-0.06512157438187838,-1.0269417767799918,hed
0.1541040613316672,-3.4562782265729,-0.5914692638318109,0.703950082015486,-1.3091265540166575,0.6756402632077884,0.5219303057239164,0.24482496980699694,0.3636702975416127,-0.24140209373282517,hOd
11.870484766860327,-2.82847002452865,-0.5071790583555905,-0.29491601337026824,-0.1332348455440486,1.11048322234971,-0.0844659889477429,0.09692388872662022,-0.7790847066927432,0.04456206471972339,hOd
8.602808186690515,-2.582929523001566,-0.5090876461190369,0.13227741843101604,-0.9307639475694662,0.2102110722359991,0.3415329879047075,1.1753069629061719,-0.5427556971036974,-0.3313912519914884,hid
13.784462722521681,-4.15115321557213,-0.011005393597615556,0.8626933554906386,0.47671198527162806,0.6667514147553988,-1.0756412128952648,-0.2007731083825496,-0.942318101050166,-0.3700353703228423,hud
0.06795051537625334,-3.3107234459578994,-1.0220259684631297,1.0353090869851647,-0.4100018807516456,1.5125028765930324,-0.2943825366788916,0.9935076979327897,-0.3534368341160463,-0.1380543820511428,hId
11.025693869842247,-3.378188888262991,-0.3598109917421705,0.6487699265189955,0.26795757695241085,0.34395085251890967,-0.041973111179345816,0.1439136879123264,-0.16047439709180308,-0.9533004709599386,hed
1.0494870724710106,-4.086536995912023,0.05202897028505486,1.3223281198327166,-1.9496783055537947,0.5741576968935458,-0.31561888100429875,0.8759811632828771,0.5992854983393237,-0.2526828024032892,hod
0.46845180389017893,-1.7214093700800666,-1.042121035217402,-0.4027590819340633,-0.2574783369856553,0.7886023425568592,0.4463480535510845,0.5975483322340032,-0.1820843662578448,-0.13454684181006146,hEd
1.999962217053132,-1.3165634606208596,-2.343961156935416,1.0823398683899654,-0.25882114921588634,2.2825200756684785,0.46344746856574576,1.0465237949989643,-1.3975892524264923,-0.6727091080174159,hid
8.690080957268883,-3.7865314950677624,0.9555987914249765,0.7108004105012727,-1.0763753005706866,0.6128787052630087,-0.5608941069355801,0.6268250803395721,0.36828210708502807,0.7975726190803194,hUd
3.0816336239047204,-2.1720851434643276,-0.479147584576677,-0.19887099067128747,-0.19774515541912782,0.15163536074648964,-0.06830963525311637,0.2805943323839546,0.21987373107531566,-0.5727955145198567,hAd
